"HasName","Weekday","OutcomeType","OutcomeSubtype","AnimalType","SexUponOutcome","DaysUponOutcome","Breed","Color1","Color2","IsMixedColor"
"true",0,"Transfer","Partner","Dog","neuteredmale",90,"mixed","redtick","white","true"
"true",6,"Return_to_owner",,"Dog","spayedfemale",3650,"mixed","brown","white","true"
"true",2,"Transfer","Partner","Cat","spayedfemale",1095,"mixed","torbie",,"false"
"true",3,"Return_to_owner",,"Cat","neuteredmale",365,"mixed","silvertabby",,"false"
"false",2,"Transfer","Partner","Dog","neuteredmale",30,"mixed","black","brown","true"
"true",5,"Adoption","Foster","Cat","intactfemale",30,"mixed","black","white","true"
"true",1,"Adoption",,"Dog","spayedfemale",730,"mixed","black","white","true"
"true",5,"Adoption",,"Dog","neuteredmale",730,"mixed","blue","tan","true"
"true",0,"Adoption",,"Dog","neuteredmale",730,"mixed","black","white","true"
"true",5,"Transfer","Partner","Cat","spayedfemale",150,"mixed","tortie",,"false"
"true",0,"Transfer","Partner","Dog","neuteredmale",210,"mixed","tan","white","true"
"false",4,"Adoption",,"Dog","neuteredmale",60,"mixed","sable",,"false"
"true",6,"Adoption",,"Dog","neuteredmale",240,"mixed","bluemerle","tan","true"
"true",1,"Adoption",,"Dog","spayedfemale",1825,"mixed","red","white","true"
"true",5,"Return_to_owner",,"Dog","intactfemale",180,"mixed","tricolor",,"false"
"false",5,"Transfer","SCRP","Cat","spayedfemale",365,"mixed","orangetabby",,"false"
"false",6,"Return_to_owner",,"Dog","intactfemale",14,"mixed","blue","white","true"
"false",1,"Transfer","Partner","Dog","intactfemale",30,"mixed","black","white","true"
"true",4,"Transfer","Partner","Dog","spayedfemale",365,"germanshepherd","black","brown","true"
"false",3,"Adoption",,"Dog","neuteredmale",1460,"mixed","chocolate","white","true"
"true",3,"Adoption",,"Cat","spayedfemale",365,"mixed","black",,"false"
"true",1,"Adoption",,"Dog","spayedfemale",90,"mixed","black",,"false"
"true",6,"Adoption",,"Cat","neuteredmale",60,"mixed","browntabby",,"false"
"true",4,"Transfer","Partner","Dog","intactfemale",90,"mixed","black","white","true"
"true",4,"Return_to_owner",,"Dog","spayedfemale",2190,"mixed","liver","white","true"
"true",1,"Return_to_owner",,"Dog","neuteredmale",150,"mixed","black",,"false"
"true",5,"Adoption",,"Dog","spayedfemale",60,"mixed","gray","white","true"
"true",3,"Return_to_owner",,"Dog","spayedfemale",2920,"mixed","black",,"false"
"true",0,"Adoption",,"Dog","spayedfemale",365,"mixed","tan","white","true"
"true",0,"Return_to_owner",,"Dog","neuteredmale",365,"mixed","chocolate","white","true"
"true",6,"Adoption",,"Cat","neuteredmale",90,"mixed","creamtabby","white","true"
"true",6,"Adoption",,"Dog","spayedfemale",730,"mixed","black","brown","true"
"false",2,"Transfer","Partner","Cat","intactfemale",14,"mixed","orangetabby",,"false"
"true",2,"Adoption",,"Dog","spayedfemale",365,"mixed","black","white","true"
"false",4,"Transfer","Partner","Cat","intactfemale",14,"mixed","tortie",,"false"
"true",1,"Adoption",,"Cat","neuteredmale",210,"domesticmediumhair","orangetabby",,"false"
"false",1,"Adoption",,"Dog","spayedfemale",60,"mixed","redmerle",,"false"
"true",5,"Transfer","Partner","Cat","spayedfemale",60,"mixed","black","white","true"
"true",2,"Transfer","Partner","Dog","spayedfemale",365,"mixed","tan",,"false"
"true",1,"Adoption",,"Dog","neuteredmale",730,"mixed","brown","white","true"
"true",5,"Adoption",,"Dog","neuteredmale",1095,"mixed","brownbrindle","white","true"
"true",1,"Adoption","Foster","Dog","spayedfemale",240,"mixed","black",,"false"
"true",5,"Return_to_owner",,"Dog","neuteredmale",1825,"mixed","white","yellow","true"
"true",3,"Adoption",,"Dog","neuteredmale",365,"mixed","tan","white","true"
"false",0,"Transfer","Partner","Dog","neuteredmale",365,"mixed","blue","tan","true"
"true",6,"Adoption",,"Dog","neuteredmale",365,"mixed","black","white","true"
"false",3,"Adoption",,"Dog","spayedfemale",60,"mixed","black","white","true"
"true",0,"Adoption",,"Dog","neuteredmale",365,"mixed","black","bluetick","true"
"false",5,"Adoption","Foster","Cat","spayedfemale",90,"mixed","torbie","white","true"
"true",1,"Return_to_owner",,"Dog","spayedfemale",2555,"mixed","red",,"false"
"true",5,"Transfer","Partner","Cat","spayedfemale",365,"mixed","calico",,"false"
"true",3,"Adoption",,"Dog","neuteredmale",730,"mixed","blue","white","true"
"true",5,"Return_to_owner",,"Dog","spayedfemale",3285,"mixed","tan","white","true"
"true",4,"Transfer","Partner","Dog","spayedfemale",1825,"mixed","brown","white","true"
"true",5,"Adoption",,"Dog","spayedfemale",365,"mixed","black","white","true"
"false",3,"Transfer","SCRP","Cat","unknown",365,"mixed","browntabby","white","true"
"true",3,"Return_to_owner",,"Dog","neuteredmale",730,"jackrussellterrier","brown","white","true"
"true",2,"Adoption",,"Dog","spayedfemale",365,"mixed","sable",,"false"
"false",3,"Transfer","Partner","Dog","intactfemale",120,"mixed","tan","white","true"
"true",4,"Adoption",,"Dog","spayedfemale",60,"mixed","white",,"false"
"true",6,"Adoption",,"Cat","neuteredmale",90,"mixed","bluetabby",,"false"
"true",0,"Adoption","Foster","Dog","spayedfemale",365,"mixed","brown","white","true"
"true",2,"Adoption","Foster","Dog","spayedfemale",90,"mixed","brown","white","true"
"false",0,"Transfer","Partner","Cat","unknown",21,"mixed","browntabby","white","true"
"true",3,"Transfer","Partner","Dog","intactmale",2920,"mixed","brown","white","true"
"true",2,"Transfer","Partner","Cat","intactfemale",60,"mixed","black",,"false"
"false",5,"Transfer","Partner","Dog","intactmale",28,"mixed","brown",,"false"
"false",1,"Euthanasia","Medical","Cat","intactmale",30,"mixed","browntabby","white","true"
"true",1,"Adoption",,"Dog","spayedfemale",365,"mixed","brown","white","true"
"false",5,"Transfer","Partner","Cat","intactmale",21,"mixed","orangetabby",,"false"
"true",3,"Return_to_owner",,"Dog","neuteredmale",2920,"mixed","yellow",,"false"
"false",0,"Transfer","Partner","Dog","intactmale",60,"mixed","tan","white","true"
"true",3,"Adoption",,"Dog","neuteredmale",365,"mixed","black","white","true"
"true",5,"Transfer","Partner","Cat","intactmale",3,"mixed","browntabby",,"false"
"false",2,"Return_to_owner",,"Dog","intactmale",90,"mixed","brown","white","true"
"true",5,"Adoption","Foster","Cat","spayedfemale",3650,"mixed","browntabby",,"false"
"true",3,"Euthanasia","Aggressive","Dog","intactmale",730,"mixed","black","white","true"
"true",1,"Adoption",,"Cat","neuteredmale",60,"mixed","creamtabby","white","true"
"false",2,"Euthanasia","Suffering","Cat","neuteredmale",1825,"mixed","black","white","true"
"true",1,"Transfer","Partner","Cat","spayedfemale",60,"mixed","tortie","white","true"
"false",0,"Transfer","Partner","Dog","intactfemale",60,"mixed","brown","white","true"
"false",1,"Transfer","Partner","Cat","intactfemale",21,"mixed","browntabby",,"false"
"true",2,"Return_to_owner",,"Dog","spayedfemale",3650,"mixed","tricolor",,"false"
"true",3,"Adoption",,"Cat","spayedfemale",60,"mixed","tortie",,"false"
"false",4,"Adoption",,"Dog","neuteredmale",150,"mixed","black","tan","true"
"true",2,"Adoption","Foster","Dog","spayedfemale",1460,"mixed","cream","white","true"
"false",6,"Adoption",,"Dog","spayedfemale",365,"mixed","brown",,"false"
"true",5,"Transfer","Partner","Dog","spayedfemale",730,"mixed","brownbrindle","white","true"
"true",5,"Adoption",,"Cat","spayedfemale",60,"mixed","silvertabby",,"false"
"false",5,"Transfer","Partner","Dog","intactmale",730,"mixed","tan","white","true"
"true",5,"Adoption","Foster","Dog","neuteredmale",60,"mixed","tan","white","true"
"false",6,"Transfer","Partner","Cat","intactfemale",21,"mixed","bluetabby",,"false"
"true",6,"Euthanasia","Aggressive","Dog","neuteredmale",1095,"mixed","black","tan","true"
"false",4,"Adoption",,"Cat","neuteredmale",60,"mixed","browntabby",,"false"
"true",4,"Adoption",,"Cat","spayedfemale",30,"mixed","blue",,"false"
"true",4,"Adoption","Foster","Dog","neuteredmale",365,"mixed","gray","white","true"
"true",0,"Return_to_owner",,"Dog","neuteredmale",3650,"mixed","brown","white","true"
"true",6,"Adoption",,"Dog","spayedfemale",60,"mixed","brown","white","true"
"true",2,"Return_to_owner",,"Dog","neuteredmale",2920,"mixed","brown",,"false"
"true",1,"Adoption",,"Dog","spayedfemale",730,"mixed","brownbrindle",,"false"
"true",1,"Transfer","Partner","Dog","spayedfemale",365,"mixed","gray",,"false"
"false",1,"Transfer","Partner","Cat","unknown",7,"mixed","browntabby",,"false"
"true",2,"Adoption",,"Dog","neuteredmale",240,"shihtzu","chocolate","tan","true"
"true",0,"Return_to_owner",,"Dog","neuteredmale",1095,"mixed","black","cream","true"
"true",4,"Return_to_owner",,"Dog","neuteredmale",4380,"mixed","brown",,"false"
"true",3,"Transfer","Partner","Cat","intactfemale",1095,"mixed","tortie",,"false"
"true",0,"Transfer","Partner","Cat","intactmale",730,"mixed","orangetabby","white","true"
"true",5,"Return_to_owner",,"Dog","spayedfemale",730,"mixed","black",,"false"
"false",3,"Adoption",,"Dog","spayedfemale",60,"mixed","black","white","true"
"false",0,"Transfer","Partner","Cat","unknown",7,"mixed","black",,"false"
"false",5,"Adoption",,"Dog","neuteredmale",30,"mixed","black",,"false"
"true",3,"Adoption",,"Dog","neuteredmale",1460,"mixed","tricolor","white","true"
"true",5,"Adoption",,"Cat","spayedfemale",60,"mixed","torbie",,"false"
"false",5,"Euthanasia","Suffering","Cat","intactfemale",180,"mixed","calico",,"false"
"false",2,"Transfer","SCRP","Cat","unknown",365,"mixed","black",,"false"
"true",3,"Adoption","Foster","Cat","intactmale",90,"mixed","blue",,"false"
"true",2,"Adoption",,"Cat","intactfemale",60,"mixed","tortie",,"false"
"true",3,"Return_to_owner",,"Dog","spayedfemale",270,"mixed","sable",,"false"
"true",0,"Transfer","Partner","Cat","neuteredmale",1095,"mixed","black",,"false"
"true",1,"Transfer","Partner","Cat","intactfemale",30,"mixed","black",,"false"
"false",0,"Transfer","SCRP","Cat","intactfemale",150,"mixed","browntabby",,"false"
"true",4,"Transfer","Partner","Dog","spayedfemale",90,"mixed","tan","white","true"
"true",4,"Adoption",,"Dog","neuteredmale",2555,"mixed","black","brown","true"
"true",5,"Transfer","Partner","Cat","neuteredmale",730,"mixed","black",,"false"
"true",6,"Return_to_owner",,"Dog","intactmale",270,"rottweiler","black","brown","true"
"false",0,"Adoption",,"Cat","neuteredmale",60,"mixed","browntabby","white","true"
"true",2,"Return_to_owner",,"Dog","spayedfemale",365,"mixed","tricolor",,"false"
"true",0,"Adoption",,"Dog","spayedfemale",150,"mixed","brownbrindle","white","true"
"true",2,"Return_to_owner",,"Dog","spayedfemale",2190,"mixed","black","white","true"
"true",1,"Transfer","Partner","Dog","intactmale",30,"mixed","black","brown","true"
"true",0,"Adoption",,"Dog","spayedfemale",1095,"mixed","gray",,"false"
"false",3,"Transfer","SCRP","Cat","intactmale",120,"mixed","creamtabby",,"false"
"true",3,"Adoption","Foster","Dog","spayedfemale",3285,"mixed","black","white","true"
"true",0,"Adoption",,"Dog","spayedfemale",2190,"mixed","chocolate","tricolor","true"
"true",6,"Adoption","Foster","Dog","spayedfemale",730,"mixed","tricolor",,"false"
"false",0,"Transfer","Partner","Cat","unknown",14,"mixed","browntabby",,"false"
"true",1,"Return_to_owner",,"Cat","neuteredmale",1095,"mixed","black",,"false"
"true",0,"Transfer","Partner","Dog","intactfemale",120,"mixed","black","tan","true"
"true",2,"Euthanasia","Aggressive","Dog","neuteredmale",1460,"mixed","black","white","true"
"false",6,"Adoption",,"Dog","spayedfemale",60,"mixed","black","tan","true"
"false",0,"Transfer","Partner","Dog","intactfemale",30,"mixed","red",,"false"
"true",4,"Adoption",,"Dog","spayedfemale",730,"mixed","gold","white","true"
"true",0,"Adoption","Foster","Cat","intactmale",120,"mixed","browntabby","white","true"
"true",1,"Adoption",,"Dog","neuteredmale",365,"mixed","tan",,"false"
"false",0,"Transfer","Partner","Dog","spayedfemale",365,"greatpyrenees","white",,"false"
"true",0,"Transfer","Partner","Cat","spayedfemale",180,"mixed","black",,"false"
"false",2,"Transfer","Partner","Cat","intactfemale",90,"mixed","browntabby","white","true"
"true",3,"Return_to_owner",,"Dog","neuteredmale",730,"mixed","yellow",,"false"
"false",4,"Euthanasia","Suffering","Cat","intactfemale",365,"mixed","tortie",,"false"
"true",3,"Transfer","Partner","Cat","spayedfemale",1825,"mixed","tortie",,"false"
"false",2,"Transfer","SCRP","Cat","intactfemale",90,"mixed","browntabby",,"false"
"false",0,"Adoption",,"Cat","spayedfemale",60,"mixed","tortie",,"false"
"true",3,"Adoption",,"Dog","intactmale",365,"mixed","black","white","true"
"true",2,"Transfer","Partner","Dog","spayedfemale",2190,"mixed","black","white","true"
"false",1,"Transfer","Partner","Dog","intactfemale",30,"mixed","black","brown","true"
"true",2,"Adoption",,"Dog","intactfemale",60,"mixed","black","tan","true"
"true",6,"Adoption",,"Cat","spayedfemale",730,"mixed","calico",,"false"
"true",3,"Return_to_owner",,"Dog","spayedfemale",365,"mixed","tan","white","true"
"true",1,"Transfer","Partner","Cat","neuteredmale",3650,"mixed","browntabby","white","true"
"false",2,"Transfer","Partner","Cat","intactmale",21,"mixed","browntabby",,"false"
"true",6,"Adoption",,"Dog","spayedfemale",730,"mixed","brown","white","true"
"true",0,"Transfer","Partner","Dog","spayedfemale",1095,"mixed","brown","white","true"
"true",1,"Transfer","Partner","Cat","neuteredmale",365,"mixed","browntabby","white","true"
"true",6,"Transfer","Partner","Dog","spayedfemale",3650,"mixed","black",,"false"
"true",5,"Adoption",,"Dog","spayedfemale",365,"mixed","chocolate","white","true"
"true",3,"Transfer","Partner","Dog","spayedfemale",365,"yorkshireterrier","brown","silver","true"
"true",2,"Adoption",,"Cat","neuteredmale",120,"mixed","black",,"false"
"true",0,"Adoption",,"Dog","spayedfemale",730,"mixed","cream","gray","true"
"false",2,"Euthanasia","Suffering","Dog","spayedfemale",2920,"mixed","black","white","true"
"true",5,"Transfer","Partner","Dog","intactfemale",210,"mixed","black","white","true"
"true",4,"Adoption","Foster","Dog","spayedfemale",1460,"mixed","black","white","true"
"false",5,"Transfer","Partner","Cat","intactmale",2,"mixed","browntabby",,"false"
"true",3,"Adoption",,"Dog","spayedfemale",365,"mixed","brown","white","true"
"false",3,"Transfer","Partner","Cat","unknown",21,"mixed","browntabby",,"false"
"true",2,"Adoption","Foster","Cat","spayedfemale",4380,"mixed","browntabby",,"false"
"true",3,"Adoption",,"Dog","neuteredmale",365,"mixed","chocolate","tan","true"
"true",5,"Adoption",,"Dog","neuteredmale",180,"mixed","black","bluetick","true"
"true",0,"Adoption",,"Dog","spayedfemale",365,"mixed","buff",,"false"
"false",2,"Adoption",,"Dog","spayedfemale",60,"mixed","black","white","true"
"false",3,"Transfer","Partner","Dog","intactfemale",60,"mixed","black",,"false"
"true",0,"Return_to_owner",,"Dog","spayedfemale",2190,"mixed","black","white","true"
"true",4,"Return_to_owner",,"Dog","neuteredmale",270,"mixed","black",,"false"
"true",2,"Return_to_owner",,"Dog","intactmale",4015,"mixed","tan",,"false"
"true",5,"Adoption",,"Dog","neuteredmale",1095,"mixed","chocolate","white","true"
"true",6,"Adoption",,"Dog","spayedfemale",150,"mixed","brownmerle","white","true"
"false",2,"Transfer","Partner","Cat","spayedfemale",60,"mixed","browntabby",,"false"
"true",0,"Return_to_owner",,"Cat","neuteredmale",365,"mixed","orangetabby","white","true"
"true",0,"Adoption","Foster","Cat","spayedfemale",60,"mixed","blue","white","true"
"true",6,"Adoption",,"Cat","spayedfemale",60,"mixed","browntabby",,"false"
"false",4,"Adoption",,"Dog","neuteredmale",365,"mixed","black","white","true"
"true",3,"Adoption",,"Dog","neuteredmale",2190,"mixed","red",,"false"
"true",4,"Transfer","Partner","Dog","spayedfemale",365,"mixed","blackbrindle","white","true"
"true",5,"Adoption",,"Cat","neuteredmale",60,"mixed","browntabby",,"false"
"true",3,"Return_to_owner",,"Cat","spayedfemale",365,"mixed","black","white","true"
"true",1,"Return_to_owner",,"Dog","neuteredmale",1095,"mixed","silver","tan","true"
"false",6,"Transfer","SCRP","Cat","intactmale",120,"mixed","browntabby",,"false"
"false",2,"Euthanasia","Medical","Cat","intactmale",2920,"mixed","browntabby","white","true"
"false",2,"Transfer","Partner","Dog","spayedfemale",1095,"mixed","tricolor",,"false"
"true",4,"Euthanasia","Aggressive","Dog","neuteredmale",1095,"mixed","red","white","true"
"true",0,"Euthanasia","Medical","Dog","intactmale",1460,"mixed","black","brownbrindle","true"
"true",0,"Adoption",,"Cat","neuteredmale",1825,"mixed","browntabby",,"false"
"true",3,"Adoption",,"Cat","intactfemale",60,"mixed","creamtabby","white","true"
"true",2,"Adoption","Foster","Cat","neuteredmale",60,"mixed","browntabby",,"false"
"true",0,"Transfer","Partner","Dog","neuteredmale",60,"mixed","brownbrindle","white","true"
"true",5,"Euthanasia","Suffering","Cat","intactfemale",5110,"mixed","bluetabby","white","true"
"false",0,"Adoption",,"Dog","spayedfemale",365,"mixed","black",,"false"
"true",4,"Return_to_owner",,"Dog","spayedfemale",1095,"mixed","brown","white","true"
"false",6,"Transfer","Partner","Dog","spayedfemale",365,"mixed","tricolor",,"false"
"false",0,"Transfer","SCRP","Cat","unknown",240,"mixed","browntabby",,"false"
"false",3,"Transfer","Partner","Cat","intactfemale",28,"mixed","bluetabby",,"false"
"true",6,"Adoption","Foster","Cat","spayedfemale",60,"mixed","browntabby",,"false"
"true",5,"Euthanasia","Suffering","Dog","spayedfemale",2190,"mixed","black","white","true"
"true",1,"Adoption",,"Cat","spayedfemale",365,"mixed","black","white","true"
"true",0,"Return_to_owner",,"Dog","neuteredmale",730,"mixed","buff",,"false"
"true",1,"Transfer","Partner","Cat","neuteredmale",365,"mixed","orangetabby",,"false"
"true",6,"Return_to_owner",,"Cat","neuteredmale",1460,"mixed","black","white","true"
"true",1,"Adoption",,"Dog","spayedfemale",730,"mixed","brown","white","true"
